WindowSize,BatchSize,clFFT (ns),cuFFT (ns),OCCA (ns)
65536,920,187424,705856,60480
65536,923,185568,712224,70272
65536,926,186688,714080,70527
65536,929,187520,714368,59775
65536,932,187264,717120,59071
65536,935,188768,717312,60543
65536,938,189952,719648,61696
65536,941,190944,719136,73824
65536,944,190848,734176,62815
65536,947,190112,729376,58847
65536,950,193312,729216,66240
65536,953,192384,730240,66975
65536,956,192352,734592,68288
65536,959,192896,734336,63392
65536,962,192992,737728,61375
65536,965,194400,740992,63327
65536,968,195744,743392,61056
65536,971,194912,748608,66272
65536,974,196288,746944,64128
65536,977,197632,742784,66304
65536,980,197376,752512,63520
65536,983,198272,752224,61311
65536,986,198496,755168,62335
65536,989,198816,754560,69471
65536,992,199648,760192,60480
65536,995,199840,768352,61248
65536,998,200832,771392,63552
65536,1001,200320,765600,71840
65536,1004,201760,772544,65632
65536,1007,202560,769824,60223
65536,1010,203552,771840,60895
65536,1013,202624,774752,64544
65536,1016,204160,780992,61760
65536,1019,204736,781504,70560
65536,1022,203936,783200,63135
65536,1025,206752,785600,60896
65536,1028,206272,786208,71584
65536,1031,207424,788000,63392
65536,1034,206944,792960,59072
65536,1037,207488,796640,66240
65536,1040,208896,792576,63392
65536,1043,209728,804000,62815
65536,1046,209824,799296,73535
65536,1049,210848,800736,61728
65536,1052,212064,802944,69056
65536,1055,210784,812384,63552
65536,1058,212032,808320,60064
65536,1061,212096,806784,61472
65536,1064,213696,816192,62111
65536,1067,213856,814240,72000
65536,1070,214336,816320,69184
65536,1073,216160,822528,64896
65536,1076,217152,825088,66144
65536,1079,218656,821760,62528
65536,1082,217760,824096,64352
65536,1085,217664,831680,64928
65536,1088,218368,834816,61375
65536,1091,218240,835744,61599
65536,1094,219296,834656,69504
65536,1097,220064,839360,62368
65536,1100,220928,842176,63039
65536,1103,220160,841792,59936
65536,1106,220544,844544,62400
65536,1109,221056,847872,62912
65536,1112,221856,846848,63423
65536,1115,223232,849216,64896
65536,1118,222912,867968,60895
65536,1121,223264,857312,61888
65536,1124,225088,856064,68927
65536,1127,224672,871328,71295
65536,1130,225120,865312,60575
65536,1133,227456,862176,74623
65536,1136,226912,866688,61888
65536,1139,226688,872256,61856
65536,1142,228224,875008,60352
65536,1145,229056,877056,62912
65536,1148,229568,876672,68447
65536,1151,229216,876992,60672
65536,1154,230368,879488,63712
65536,1157,230368,879936,62080
65536,1160,232096,884064,61247
65536,1163,231872,886176,72832
65536,1166,232736,886144,70432
65536,1169,232928,891360,61952
65536,1172,234496,896928,59936
65536,1175,235296,896480,61248
65536,1178,236800,896384,61184
65536,1181,236384,902848,62048
65536,1184,235040,903040,63136
65536,1187,236864,904064,59936
65536,1190,236736,908576,65632
65536,1193,237760,905440,67904
65536,1196,238304,910016,68512
65536,1199,238144,914816,62303
65536,1202,239136,912192,62880
65536,1205,239456,918720,61664
65536,1208,241088,921024,61568
65536,1211,242720,922496,69280
65536,1214,242336,925056,70176
65536,1217,242272,930368,64255
65536,1220,243328,932704,59072
65536,1223,244000,928704,62975
65536,1226,243808,935136,63327
65536,1229,243744,935392,64576
65536,1232,245792,937248,63488
65536,1235,245312,938208,59872
65536,1238,246080,940032,66112
65536,1241,246144,942688,71552
65536,1244,245952,944384,73664
65536,1247,248608,948000,61184
65536,1250,248256,949792,63071
65536,1253,249152,950304,59168
65536,1256,248960,956608,62624
65536,1259,249376,957024,72064
65536,1262,251968,955744,63936
65536,1265,251776,963456,61536
65536,1268,251904,964064,65279
65536,1271,252832,964864,67616
65536,1274,254304,968640,62816
65536,1277,255168,969120,60128
65536,1280,253504,972160,61280
65536,1283,254144,973152,61856
65536,1286,255232,973600,70112
65536,1289,255360,982304,65984
65536,1292,255264,982016,63168
65536,1295,256544,981056,62432
65536,1298,256448,987776,63295
65536,1301,258048,986240,61952
65536,1304,259136,991136,61087
65536,1307,261216,995168,68800
65536,1310,260192,992928,64255
65536,1313,259456,995232,62592
65536,1316,260704,1001343,69472
65536,1319,261696,1001408,59711
65536,1322,261728,1009792,61791
65536,1325,262624,1006495,64288
65536,1328,262464,1007424,59552
65536,1331,263904,1010463,64895
65536,1334,265280,1010272,60672
65536,1337,264384,1015231,71904
65536,1340,264544,1015616,71424
65536,1343,266336,1018464,71424
65536,1346,267616,1025472,63392
65536,1349,266848,1025823,66432
65536,1352,268768,1024000,61504
65536,1355,268736,1027488,65600
65536,1358,268544,1029855,62592
65536,1361,269440,1030112,61184
65536,1364,269536,1031551,66688
65536,1367,270720,1037824,61728
65536,1370,271520,1039136,63167
65536,1373,272192,1042624,62144
65536,1376,272480,1046656,64896
65536,1379,272032,1048447,61792
65536,1382,273600,1044032,79808
65536,1385,273728,1048800,83072
65536,1388,273696,1051392,83872
65536,1391,274336,1054272,76671
65536,1394,276832,1060704,63424
65536,1397,275680,1058464,67872
65536,1400,276352,1069120,61824
65536,1403,277952,1060736,62496
65536,1406,278016,1067104,62656
65536,1409,278240,1068704,60320
65536,1412,278816,1073408,67456
65536,1415,280832,1071776,62432
65536,1418,281312,1075232,58560
65536,1421,280160,1077568,62175
65536,1424,280864,1084000,62720
65536,1427,282016,1080800,61856
65536,1430,282368,1091136,87423
65536,1433,284544,1082816,67328
65536,1436,283104,1086752,61536
65536,1439,284032,1090336,65312
65536,1442,285504,1092448,63392
65536,1445,285088,1095456,63584
65536,1448,286208,1097216,64352
65536,1451,287136,1099104,61183
65536,1454,288832,1097888,62303
65536,1457,287840,1104384,59008
65536,1460,287456,1108992,66816
65536,1463,288320,1107040,61024
65536,1466,290432,1112928,60287
65536,1469,289344,1115968,60319
65536,1472,290432,1117920,63231
65536,1475,291168,1114208,63776
65536,1478,291712,1117632,60703
65536,1481,291680,1122944,69216
65536,1484,292576,1125664,64544
65536,1487,294368,1125760,61920
65536,1490,294368,1132736,62560
65536,1493,294080,1131200,72320
65536,1496,295872,1131296,70655
65536,1499,295616,1131232,66144
65536,1502,294592,1137216,62240
65536,1505,296032,1139104,63776
65536,1508,298560,1142144,70912
65536,1511,298976,1143488,59616
65536,1514,299424,1146656,63776
65536,1517,298976,1148352,61151
65536,1520,300672,1150240,62335
65536,1523,299744,1150560,59904
65536,1526,300000,1155808,61215
65536,1529,301248,1154624,73984
65536,1532,300992,1153760,60831
65536,1535,303264,1160736,62752
65536,1538,303008,1164256,59040
65536,1541,305344,1169280,63775
65536,1544,304032,1169152,71968
65536,1547,304352,1175200,69344
65536,1550,305440,1176896,68320
65536,1553,304896,1171200,62240
65536,1556,306336,1180512,60095
65536,1559,307200,1178592,60736
65536,1562,309024,1182496,61568
65536,1565,308928,1185472,62591
65536,1568,309536,1187904,62592
65536,1571,310688,1185216,66367
65536,1574,312480,1191168,61184
65536,1577,310848,1190336,65759
65536,1580,311360,1193184,61024
65536,1583,312192,1201344,62943
65536,1586,312224,1199424,61664
65536,1589,313472,1202368,60640
65536,1592,313920,1206560,63199
65536,1595,315200,1208256,61504
65536,1598,315328,1209568,64864
65536,1601,315520,1209632,66784
65536,1604,315360,1209824,64447
65536,1607,316064,1211744,70911
65536,1610,317472,1218944,61632
65536,1613,316576,1216384,61407
65536,1616,318176,1218208,60288
65536,1619,318336,1221536,63264
65536,1622,318304,1230816,60960
65536,1625,320768,1233568,73152
65536,1628,321728,1229632,60832
65536,1631,319392,1228000,64224
65536,1634,321312,1234432,62144
65536,1637,322464,1236608,79104
65536,1640,323008,1242176,68927
65536,1643,323872,1244512,62304
65536,1646,322912,1242528,62624
65536,1649,324448,1243328,62144
65536,1652,323552,1248000,69727
65536,1655,324320,1252704,63392
65536,1658,325696,1250176,72576
65536,1661,326528,1255008,59456
65536,1664,326848,1255136,60896
65536,1667,328320,1259584,61824
65536,1670,330336,1257664,60992
65536,1673,327424,1263296,70304
65536,1676,331616,1269568,62592
65536,1679,329696,1268384,59936
65536,1682,330016,1265376,61312
65536,1685,331904,1269632,61120
65536,1688,333472,1274976,72320
65536,1691,332288,1276768,63360
65536,1694,332032,1277600,63904
65536,1697,333184,1280192,60063
65536,1700,333344,1283264,61600
65536,1703,335872,1285344,69152
65536,1706,336704,1288128,66304
65536,1709,336096,1291904,61568
65536,1712,337120,1288896,65408
65536,1715,337024,1294656,62944
65536,1718,337792,1297888,59840
65536,1721,338016,1301472,63744
65536,1724,337856,1301920,62592
65536,1727,339616,1303616,64480
65536,1730,340800,1307104,61760
65536,1733,339936,1307360,64544
65536,1736,342048,1309568,64736
65536,1739,340928,1313600,61600
65536,1742,342080,1312928,59167
65536,1745,341376,1316992,62912
65536,1748,343008,1322272,73535
65536,1751,343424,1322912,62272
65536,1754,344000,1321792,64128
65536,1757,345952,1328192,72736
65536,1760,345376,1326944,63488
65536,1763,346976,1329792,71232
65536,1766,347072,1329280,68639
65536,1769,346208,1334656,72224
65536,1772,348448,1336640,62879
65536,1775,348096,1345312,64191
65536,1778,347392,1341888,61856
65536,1781,348736,1341824,70112
65536,1784,349152,1346784,72288
65536,1787,351136,1344096,62815
65536,1790,351584,1350976,66688
65536,1793,351648,1358528,62816
65536,1796,351648,1355392,66943
65536,1799,353664,1358816,63231
65536,1802,352672,1362272,65568
65536,1805,353184,1355008,61632
65536,1808,354272,1363232,61119
65536,1811,355136,1365632,61600
65536,1814,356032,1366848,70112
65536,1817,355008,1370080,67936
65536,1820,355488,1374240,68320
65536,1823,356736,1381344,66080
65536,1826,358816,1370400,62495
65536,1829,358112,1386208,68512
65536,1832,359776,1384160,67424
65536,1835,359424,1377632,62848
65536,1838,360384,1384256,61471
65536,1841,359584,1385216,61728
65536,1844,361408,1389408,65600
65536,1847,362176,1395648,70208
65536,1850,360992,1395008,68960
65536,1853,362816,1404000,59744
65536,1856,363520,1398880,63872
65536,1859,364448,1391584,60000
65536,1862,364800,1401536,72831
65536,1865,364992,1400480,69568
65536,1868,366240,1405408,73792
65536,1871,366688,1408384,63359
65536,1874,366144,1408416,60768
65536,1877,367584,1409312,64863
65536,1880,367520,1413888,65536
65536,1883,369856,1417952,60224
65536,1886,369856,1419808,62400
65536,1889,371456,1433760,59168
65536,1892,370016,1431104,65215
65536,1895,369920,1430848,70752
65536,1898,372512,1432928,71327
65536,1901,372224,1428608,62207
65536,1904,372352,1433312,60800
65536,1907,372704,1434784,62783
65536,1910,373152,1434592,62304
65536,1913,375232,1442240,68863
65536,1916,374976,1447680,61503
65536,1919,376512,1442624,61760
65536,1922,375648,1446304,62304
65536,1925,376960,1448320,63904
65536,1928,376608,1453504,65056
65536,1931,377824,1456448,61567
65536,1934,379136,1458688,61184
65536,1937,379712,1454592,63424
65536,1940,380512,1458944,64512
65536,1943,380032,1466592,62944
65536,1946,379936,1463104,65888
65536,1949,380768,1462272,61215
65536,1952,381920,1473792,63488
65536,1955,383744,1481632,68384
65536,1958,383648,1474560,60864
65536,1961,383296,1472768,69632
65536,1964,383616,1480928,60863
65536,1967,384608,1481792,70624
65536,1970,384768,1480448,59839
65536,1973,385664,1482912,71968
65536,1976,385568,1490368,71519
65536,1979,387264,1487872,65536
65536,1982,387392,1490304,63679
65536,1985,388480,1487776,63231
65536,1988,388640,1494016,66656
65536,1991,389152,1497024,63776
65536,1994,388800,1500160,71488
65536,1997,390304,1498496,65119
65536,2000,391104,1516160,61440
65536,2003,391040,1505856,63744
65536,2006,391904,1510496,60928
65536,2009,393056,1512864,72768
65536,2012,393856,1511680,62112
65536,2015,393952,1514944,64320
65536,2018,393280,1516896,62335
65536,2021,394112,1518240,73952
65536,2024,395584,1523776,65216
65536,2027,395328,1524192,61247
65536,2030,396896,1525728,62496
65536,2033,397088,1536608,60320
65536,2036,397952,1528672,70272
65536,2039,397472,1530592,70368
65536,2042,399296,1544544,71872
65536,2045,399424,1541792,61375
65536,2048,399840,1537664,62400
65536,2051,400992,1540416,65536
65536,2054,400736,1542336,81984
65536,2057,401248,1549152,78048
65536,2060,401792,1549184,80352
65536,2063,403296,1552672,76639
65536,2066,403520,1551008,62944
65536,2069,404288,1558336,67136
65536,2072,404352,1557504,70560
65536,2075,405952,1565856,63040
65536,2078,404640,1560896,63904
65536,2081,406688,1566528,62208
65536,2084,407200,1562848,71295
65536,2087,407808,1571968,67264
65536,2090,407712,1569664,64544
65536,2093,407840,1574880,66784
65536,2096,408224,1579552,63360
65536,2099,410592,1578912,61439
65536,2102,410016,1582400,64191
65536,2105,410912,1582272,70112
65536,2108,411456,1581024,60160
65536,2111,410848,1582112,62239
65536,2114,412896,1596064,65152
65536,2117,414144,1595136,65216
65536,2120,413376,1591264,67903
65536,2123,413152,1593088,59776
65536,2126,414656,1604288,66688
65536,2129,414976,1607104,60128
65536,2132,415584,1607872,65952
65536,2135,415200,1604320,63264
65536,2138,416544,1606656,62687
65536,2141,417696,1612864,61248
65536,2144,417504,1615296,60064
65536,2147,419456,1616384,68960
65536,2150,421632,1615040,62656
65536,2153,419424,1621632,68160
65536,2156,420992,1617376,66592
65536,2159,422240,1622080,63936
65536,2162,421728,1629536,61920
65536,2165,422432,1632864,62976
65536,2168,421856,1628512,63775
65536,2171,423744,1635936,63103
65536,2174,424544,1633920,63680
65536,2177,425920,1638912,64928
65536,2180,426720,1636576,62464
65536,2183,426272,1640896,65376
65536,2186,425696,1640192,62016
65536,2189,427232,1646112,62976
65536,2192,427200,1645600,62463
65536,2195,427680,1646272,62208
65536,2198,427264,1652800,67296
65536,2201,427552,1657440,70368
65536,2204,429792,1656736,63392
65536,2207,429920,1656128,61599
65536,2210,431040,1655200,62015
65536,2213,430688,1664704,70464
65536,2216,432480,1661120,61759
65536,2219,434016,1667040,62336
65536,2222,433120,1668480,61440
65536,2225,434752,1671168,60704
65536,2228,433568,1672608,66080
65536,2231,435040,1672288,64095
65536,2234,436320,1674048,62848
65536,2237,436000,1679520,65376
65536,2240,436288,1685632,71808
65536,2243,436128,1685440,61984
65536,2246,436704,1690240,63552
65536,2249,436416,1687168,68320
65536,2252,437824,1691808,61632
65536,2255,438048,1687296,63616
65536,2258,440992,1692672,63200
65536,2261,441312,1699040,71327
65536,2264,441568,1699680,65247
65536,2267,442752,1704160,61855
65536,2270,442528,1702048,61311
65536,2273,443520,1706208,61504
65536,2276,444032,1713376,65888
65536,2279,444768,1708448,65568
65536,2282,443456,1714656,64640
65536,2285,444128,1714208,63007
65536,2288,445632,1717792,71616
65536,2291,447168,1718848,60768
65536,2294,446976,1722144,62720
65536,2297,447168,1723296,64544
65536,2300,448192,1728032,61408
65536,2303,448096,1728448,63776
65536,2306,448800,1728000,62816
65536,2309,449312,1734368,69152
65536,2312,450048,1742016,66880
65536,2315,451488,1743936,62783
65536,2318,451552,1737792,61727
65536,2321,451936,1741696,64544
65536,2324,452704,1737856,64127
65536,2327,452256,1747712,64607
65536,2330,453600,1745024,62560
65536,2333,454176,1760352,61376
65536,2336,454304,1754528,69343
65536,2339,455520,1757696,60639
65536,2342,454688,1756608,64640
65536,2345,455904,1757088,71808
65536,2348,458624,1764512,62304
65536,2351,458112,1760384,65151
65536,2354,458624,1767680,62304
65536,2357,460928,1774464,66176
65536,2360,458464,1780384,61952
65536,2363,459168,1772352,63232
65536,2366,460576,1771328,61408
65536,2369,462432,1779456,61824
65536,2372,461312,1780256,67072
65536,2375,463328,1787360,62111
65536,2378,463712,1789920,62879
65536,2381,462144,1787520,61088
65536,2384,463264,1787424,62400
65536,2387,464672,1797472,62943
65536,2390,465312,1792864,64288
65536,2393,467200,1800480,67776
65536,2396,467264,1796576,60544
65536,2399,467808,1801216,60576
65536,2402,467424,1813376,61023
65536,2405,467936,1800992,66336
65536,2408,467584,1802880,63199
65536,2411,470272,1811552,60480
65536,2414,468544,1813184,60608
65536,2417,469504,1817888,64031
65536,2420,472000,1816288,69920
65536,2423,471488,1816992,59008
65536,2426,470464,1814592,61536
65536,2429,472992,1813600,64096
65536,2432,473120,1824352,62368
65536,2435,473472,1832832,61600
65536,2438,473600,1826752,74080
65536,2441,474624,1829696,70528
65536,2444,475648,1830912,62048
65536,2447,476032,1841088,63071
65536,2450,478592,1848864,62400
65536,2453,477664,1836096,66816
65536,2456,477568,1844672,59871
65536,2459,478336,1839200,64960
65536,2462,477184,1846720,62656
65536,2465,480224,1849344,63296
65536,2468,480768,1855360,64512
65536,2471,480608,1849856,62463
65536,2474,479392,1850560,61888
65536,2477,481952,1853760,63328
65536,2480,481984,1853120,61152
